avg_pitch,avg_duration,avg_velocity,total_notes,pitch_variance,velocity_variance,pitch_range,note_density,tempo,rhythm_std,melodic_complexity,emotion,feature_vector,composer,title,midi_path
61.2,0.26,63.37,2761,147.49,284.32,60,7.74,207.34,0.86,10.12,Calm,"{'avg_pitch': np.float64(61.2), 'avg_duration': np.float64(0.26), 'avg_velocity': np.float64(63.37), 'pitch_variance': np.float64(147.49), 'velocity_variance': np.float64(284.32), 'pitch_range': np.int64(60), 'note_density': np.float64(7.74), 'tempo': np.float64(207.34), 'rhythm_std': np.float64(0.86), 'melodic_complexity': np.float64(10.12), 'total_notes': 2761}",Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--2.midi
61.21,0.27,67.71,2831,144.91,267.98,60,7.35,212.61,0.8,9.97,Calm,"{'avg_pitch': np.float64(61.21), 'avg_duration': np.float64(0.27), 'avg_velocity': np.float64(67.71), 'pitch_variance': np.float64(144.91), 'velocity_variance': np.float64(267.98), 'pitch_range': np.int64(60), 'note_density': np.float64(7.35), 'tempo': np.float64(212.61), 'rhythm_std': np.float64(0.8), 'melodic_complexity': np.float64(9.97), 'total_notes': 2831}",Ludwig van Beethoven,"Sonata No. 17, Op. 31 No. 2 in D Minor ""Tempest"", I. Largo-Allegro",2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--2.midi
61.7,0.18,59.9,3239,141.01,209.54,60,9.19,183.71,0.27,10.26,Calm,"{'avg_pitch': np.float64(61.7), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(59.9), 'pitch_variance': np.float64(141.01), 'velocity_variance': np.float64(209.54), 'pitch_range': np.int64(60), 'note_density': np.float64(9.19), 'tempo': np.float64(183.71), 'rhythm_std': np.float64(0.27), 'melodic_complexity': np.float64(10.26), 'total_notes': 3239}",Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31 No. 3, First Movement",2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--2.midi
61.76,0.17,62.01,3213,140.75,233.92,60,9.12,195.36,0.3,10.23,Calm,"{'avg_pitch': np.float64(61.76), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(62.01), 'pitch_variance': np.float64(140.75), 'velocity_variance': np.float64(233.92), 'pitch_range': np.int64(60), 'note_density': np.float64(9.12), 'tempo': np.float64(195.36), 'rhythm_std': np.float64(0.3), 'melodic_complexity': np.float64(10.23), 'total_notes': 3213}",Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31 No. 3, First Movement",2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--2.midi
60.82,0.18,63.96,11207,152.2,254.69,60,9.28,198.71,0.26,10.93,Calm,"{'avg_pitch': np.float64(60.82), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(63.96), 'pitch_variance': np.float64(152.2), 'velocity_variance': np.float64(254.69), 'pitch_range': np.int64(60), 'note_density': np.float64(9.28), 'tempo': np.float64(198.71), 'rhythm_std': np.float64(0.26), 'melodic_complexity': np.float64(10.93), 'total_notes': 11207}",Ludwig van Beethoven,"Sonata No. 18 in E-flat Major, Op. 31, No. 3 (Complete)",2014/MIDI-UNPROCESSED_04-05_R1_2014_MID--AUDIO_04_R1_2014_wav--2.midi
61.71,0.2,63.83,3260,141.29,237.09,60,9.21,200.37,0.29,10.46,Calm,"{'avg_pitch': np.float64(61.71), 'avg_duration': np.float64(0.2), 'avg_velocity': np.float64(63.83), 'pitch_variance': np.float64(141.29), 'velocity_variance': np.float64(237.09), 'pitch_range': np.int64(60), 'note_density': np.float64(9.21), 'tempo': np.float64(200.37), 'rhythm_std': np.float64(0.29), 'melodic_complexity': np.float64(10.46), 'total_notes': 3260}",Ludwig van Beethoven,"Sonata No. 18, Op. 31 No. 3 in E-flat Major, I. Allegro",2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.midi
62.57,0.15,60.21,14226,222.14,385.84,64,10.57,200.08,0.34,13.54,Calm,"{'avg_pitch': np.float64(62.57), 'avg_duration': np.float64(0.15), 'avg_velocity': np.float64(60.21), 'pitch_variance': np.float64(222.14), 'velocity_variance': np.float64(385.84), 'pitch_range': np.int64(64), 'note_density': np.float64(10.57), 'tempo': np.float64(200.08), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(13.54), 'total_notes': 14226}",Ludwig van Beethoven,"Sonata No. 21 in  C Major, Op. 53",2009/MIDI-Unprocessed_11_R1_2009_01-05_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_01_WAV.midi
62.78,0.17,64.14,14347,220.4,331.22,64,10.97,215.43,0.31,13.39,Calm,"{'avg_pitch': np.float64(62.78), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(64.14), 'pitch_variance': np.float64(220.4), 'velocity_variance': np.float64(331.22), 'pitch_range': np.int64(64), 'note_density': np.float64(10.97), 'tempo': np.float64(215.43), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(13.39), 'total_notes': 14347}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53",2018/MIDI-Unprocessed_Recital17-19_MID--AUDIO_18_R1_2018_wav--1.midi
61.64,0.17,66.26,6626,247.68,256.47,64,12.74,204.53,0.33,13.19,Calm,"{'avg_pitch': np.float64(61.64), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(66.26), 'pitch_variance': np.float64(247.68), 'velocity_variance': np.float64(256.47), 'pitch_range': np.int64(64), 'note_density': np.float64(12.74), 'tempo': np.float64(204.53), 'rhythm_std': np.float64(0.33), 'melodic_complexity': np.float64(13.19), 'total_notes': 6626}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011/MIDI-Unprocessed_11_R1_2011_MID--AUDIO_R1-D4_08_Track08_wav.midi
61.61,0.16,66.36,6624,247.91,224.96,64,12.68,206.87,0.33,13.17,Calm,"{'avg_pitch': np.float64(61.61), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(66.36), 'pitch_variance': np.float64(247.91), 'velocity_variance': np.float64(224.96), 'pitch_range': np.int64(64), 'note_density': np.float64(12.68), 'tempo': np.float64(206.87), 'rhythm_std': np.float64(0.33), 'melodic_complexity': np.float64(13.17), 'total_notes': 6624}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011/MIDI-Unprocessed_13_R1_2011_MID--AUDIO_R1-D5_04_Track04_wav.midi
61.71,0.15,61.74,6591,248.86,229.85,65,13.43,206.5,0.31,13.43,Calm,"{'avg_pitch': np.float64(61.71), 'avg_duration': np.float64(0.15), 'avg_velocity': np.float64(61.74), 'pitch_variance': np.float64(248.86), 'velocity_variance': np.float64(229.85), 'pitch_range': np.int64(65), 'note_density': np.float64(13.43), 'tempo': np.float64(206.5), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(13.43), 'total_notes': 6591}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, ""Waldstein"", First Movement",2011/MIDI-Unprocessed_18_R1_2011_MID--AUDIO_R1-D7_08_Track08_wav.midi
61.59,0.17,66.28,6630,247.76,312.34,64,12.38,206.34,0.37,12.95,Calm,"{'avg_pitch': np.float64(61.59), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(66.28), 'pitch_variance': np.float64(247.76), 'velocity_variance': np.float64(312.34), 'pitch_range': np.int64(64), 'note_density': np.float64(12.38), 'tempo': np.float64(206.34), 'rhythm_std': np.float64(0.37), 'melodic_complexity': np.float64(12.95), 'total_notes': 6630}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, 1st mov.",2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--2.midi
61.75,0.16,64.15,6536,246.56,278.58,64,13.56,203.39,0.37,13.13,Calm,"{'avg_pitch': np.float64(61.75), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(64.15), 'pitch_variance': np.float64(246.56), 'velocity_variance': np.float64(278.58), 'pitch_range': np.int64(64), 'note_density': np.float64(13.56), 'tempo': np.float64(203.39), 'rhythm_std': np.float64(0.37), 'melodic_complexity': np.float64(13.13), 'total_notes': 6536}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, First Movement",2008/MIDI-Unprocessed_15_R1_2008_01-04_ORIG_MID--AUDIO_15_R1_2008_wav--2.midi
61.62,0.16,67.29,6615,247.88,219.87,66,13.64,204.81,0.36,13.6,Calm,"{'avg_pitch': np.float64(61.62), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(67.29), 'pitch_variance': np.float64(247.88), 'velocity_variance': np.float64(219.87), 'pitch_range': np.int64(66), 'note_density': np.float64(13.64), 'tempo': np.float64(204.81), 'rhythm_std': np.float64(0.36), 'melodic_complexity': np.float64(13.6), 'total_notes': 6615}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--2.midi
61.68,0.18,64.28,6670,249.71,284.74,64,13.22,203.4,0.42,13.19,Calm,"{'avg_pitch': np.float64(61.68), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(64.28), 'pitch_variance': np.float64(249.71), 'velocity_variance': np.float64(284.74), 'pitch_range': np.int64(64), 'note_density': np.float64(13.22), 'tempo': np.float64(203.4), 'rhythm_std': np.float64(0.42), 'melodic_complexity': np.float64(13.19), 'total_notes': 6670}",Ludwig van Beethoven,"Sonata No. 21 in C Major, Op. 53, I. Allegro con brio",2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_08_R1_2015_wav--2.midi
61.61,0.14,63.02,6632,247.63,319.82,64,13.07,207.03,0.34,13.65,Calm,"{'avg_pitch': np.float64(61.61), 'avg_duration': np.float64(0.14), 'avg_velocity': np.float64(63.02), 'pitch_variance': np.float64(247.63), 'velocity_variance': np.float64(319.82), 'pitch_range': np.int64(64), 'note_density': np.float64(13.07), 'tempo': np.float64(207.03), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(13.65), 'total_notes': 6632}",Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, 1st mov.",2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_05_R1_2013_wav--2.midi
61.72,0.15,63.6,6515,249.56,263.37,64,13.84,206.48,0.29,13.02,Calm,"{'avg_pitch': np.float64(61.72), 'avg_duration': np.float64(0.15), 'avg_velocity': np.float64(63.6), 'pitch_variance': np.float64(249.56), 'velocity_variance': np.float64(263.37), 'pitch_range': np.int64(64), 'note_density': np.float64(13.84), 'tempo': np.float64(206.48), 'rhythm_std': np.float64(0.29), 'melodic_complexity': np.float64(13.02), 'total_notes': 6515}",Ludwig van Beethoven,"Sonata No. 21 in C major, Op. 53, “Waldstein,” I. Allegro con brio",2014/MIDI-UNPROCESSED_01-03_R1_2014_MID--AUDIO_03_R1_2014_wav--3.midi
61.64,0.15,64.97,6590,248.07,279.88,64,13.91,200.77,0.32,13.52,Calm,"{'avg_pitch': np.float64(61.64), 'avg_duration': np.float64(0.15), 'avg_velocity': np.float64(64.97), 'pitch_variance': np.float64(248.07), 'velocity_variance': np.float64(279.88), 'pitch_range': np.int64(64), 'note_density': np.float64(13.91), 'tempo': np.float64(200.77), 'rhythm_std': np.float64(0.32), 'melodic_complexity': np.float64(13.52), 'total_notes': 6590}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_041_PIANO041_MID--AUDIO-split_07-06-17_Piano-e_1-01_wav--2.midi
61.81,0.17,67.09,8521,242.32,241.86,64,13.37,204.91,0.38,13.37,Calm,"{'avg_pitch': np.float64(61.81), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(67.09), 'pitch_variance': np.float64(242.32), 'velocity_variance': np.float64(241.86), 'pitch_range': np.int64(64), 'note_density': np.float64(13.37), 'tempo': np.float64(204.91), 'rhythm_std': np.float64(0.38), 'melodic_complexity': np.float64(13.37), 'total_notes': 8521}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_043_PIANO043_MID--AUDIO-split_07-06-17_Piano-e_1-03_wav--2.midi
61.58,0.16,64.73,6575,247.69,199.86,64,13.58,200.34,0.33,12.98,Calm,"{'avg_pitch': np.float64(61.58), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(64.73), 'pitch_variance': np.float64(247.69), 'velocity_variance': np.float64(199.86), 'pitch_range': np.int64(64), 'note_density': np.float64(13.58), 'tempo': np.float64(200.34), 'rhythm_std': np.float64(0.33), 'melodic_complexity': np.float64(12.98), 'total_notes': 6575}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_048_PIANO048_MID--AUDIO-split_07-06-17_Piano-e_2-05_wav--2.midi
61.72,0.17,65.43,6605,248.75,258.64,64,13.15,198.5,0.38,13.02,Calm,"{'avg_pitch': np.float64(61.72), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(65.43), 'pitch_variance': np.float64(248.75), 'velocity_variance': np.float64(258.64), 'pitch_range': np.int64(64), 'note_density': np.float64(13.15), 'tempo': np.float64(198.5), 'rhythm_std': np.float64(0.38), 'melodic_complexity': np.float64(13.02), 'total_notes': 6605}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--3.midi
61.63,0.16,66.94,6604,248.33,286.81,64,13.73,198.45,0.34,13.01,Calm,"{'avg_pitch': np.float64(61.63), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(66.94), 'pitch_variance': np.float64(248.33), 'velocity_variance': np.float64(286.81), 'pitch_range': np.int64(64), 'note_density': np.float64(13.73), 'tempo': np.float64(198.45), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(13.01), 'total_notes': 6604}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_059_PIANO059_MID--AUDIO-split_07-07-17_Piano-e_2-03_wav--2.midi
61.64,0.16,65.85,6625,248.53,263.95,64,13.54,201.69,0.35,13.04,Calm,"{'avg_pitch': np.float64(61.64), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(65.85), 'pitch_variance': np.float64(248.53), 'velocity_variance': np.float64(263.95), 'pitch_range': np.int64(64), 'note_density': np.float64(13.54), 'tempo': np.float64(201.69), 'rhythm_std': np.float64(0.35), 'melodic_complexity': np.float64(13.04), 'total_notes': 6625}",Ludwig van Beethoven,"Sonata No. 21, Op. 53, ""Waldstein"", I. Allegro con brio",2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--1.midi
62.01,0.18,67.56,6361,250.47,378.41,67,10.68,199.19,0.31,10.91,Calm,"{'avg_pitch': np.float64(62.01), 'avg_duration': np.float64(0.18), 'avg_velocity': np.float64(67.56), 'pitch_variance': np.float64(250.47), 'velocity_variance': np.float64(378.41), 'pitch_range': np.int64(67), 'note_density': np.float64(10.68), 'tempo': np.float64(199.19), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(10.91), 'total_notes': 6361}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 ""Appassionata"", First Movement",2008/MIDI-Unprocessed_03_R1_2008_01-04_ORIG_MID--AUDIO_03_R1_2008_wav--2.midi
62.48,0.19,68.16,13128,225.15,365.49,69,10.49,212.07,0.31,10.91,Calm,"{'avg_pitch': np.float64(62.48), 'avg_duration': np.float64(0.19), 'avg_velocity': np.float64(68.16), 'pitch_variance': np.float64(225.15), 'velocity_variance': np.float64(365.49), 'pitch_range': np.int64(69), 'note_density': np.float64(10.49), 'tempo': np.float64(212.07), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(10.91), 'total_notes': 13128}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57 (Complete)",2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_10_R1_2015_wav--3.midi
62.68,0.16,63.72,5969,248.81,410.99,68,11.37,211.91,0.27,11.08,Calm,"{'avg_pitch': np.float64(62.68), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(63.72), 'pitch_variance': np.float64(248.81), 'velocity_variance': np.float64(410.99), 'pitch_range': np.int64(68), 'note_density': np.float64(11.37), 'tempo': np.float64(211.91), 'rhythm_std': np.float64(0.27), 'melodic_complexity': np.float64(11.08), 'total_notes': 5969}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011/MIDI-Unprocessed_12_R2_2011_MID--AUDIO_R2-D4_03_Track03_wav.midi
61.89,0.2,66.61,6365,251.1,354.4,67,11.12,192.04,0.32,11.32,Calm,"{'avg_pitch': np.float64(61.89), 'avg_duration': np.float64(0.2), 'avg_velocity': np.float64(66.61), 'pitch_variance': np.float64(251.1), 'velocity_variance': np.float64(354.4), 'pitch_range': np.int64(67), 'note_density': np.float64(11.12), 'tempo': np.float64(192.04), 'rhythm_std': np.float64(0.32), 'melodic_complexity': np.float64(11.32), 'total_notes': 6365}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011/MIDI-Unprocessed_20_R1_2011_MID--AUDIO_R1-D8_04_Track04_wav.midi
62.11,0.16,67.14,6241,249.9,307.14,68,10.98,225.8,0.25,10.9,Calm,"{'avg_pitch': np.float64(62.11), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(67.14), 'pitch_variance': np.float64(249.9), 'velocity_variance': np.float64(307.14), 'pitch_range': np.int64(68), 'note_density': np.float64(10.98), 'tempo': np.float64(225.8), 'rhythm_std': np.float64(0.25), 'melodic_complexity': np.float64(10.9), 'total_notes': 6241}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First Movement",2011/MIDI-Unprocessed_25_R1_2011_MID--AUDIO_R1-D9_15_Track15_wav.midi
61.99,0.16,61.97,6304,250.16,450.68,67,11.07,209.91,0.29,10.83,Calm,"{'avg_pitch': np.float64(61.99), 'avg_duration': np.float64(0.16), 'avg_velocity': np.float64(61.97), 'pitch_variance': np.float64(250.16), 'velocity_variance': np.float64(450.68), 'pitch_range': np.int64(67), 'note_density': np.float64(11.07), 'tempo': np.float64(209.91), 'rhythm_std': np.float64(0.29), 'melodic_complexity': np.float64(10.83), 'total_notes': 6304}",Ludwig van Beethoven,"Sonata No. 23 in F Minor, Op. 57, First movement",2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_08_Track08_wav.midi
61.93,0.13,62.96,6189,250.34,348.54,67,11.96,207.55,0.22,10.72,Calm,"{'avg_pitch': np.float64(61.93), 'avg_duration': np.float64(0.13), 'avg_velocity': np.float64(62.96), 'pitch_variance': np.float64(250.34), 'velocity_variance': np.float64(348.54), 'pitch_range': np.int64(67), 'note_density': np.float64(11.96), 'tempo': np.float64(207.55), 'rhythm_std': np.float64(0.22), 'melodic_complexity': np.float64(10.72), 'total_notes': 6189}",Ludwig van Beethoven,"Sonata No. 23, Op. 57 in F Minor, ""Appassionata"", I. Allegro assai",2017/MIDI-Unprocessed_045_PIANO045_MID--AUDIO-split_07-06-17_Piano-e_2-01_wav--2.midi
67.46,0.21,58.29,5998,155.92,342.55,64,9.94,198.15,0.31,11.07,Calm,"{'avg_pitch': np.float64(67.46), 'avg_duration': np.float64(0.21), 'avg_velocity': np.float64(58.29), 'pitch_variance': np.float64(155.92), 'velocity_variance': np.float64(342.55), 'pitch_range': np.int64(64), 'note_density': np.float64(9.94), 'tempo': np.float64(198.15), 'rhythm_std': np.float64(0.31), 'melodic_complexity': np.float64(11.07), 'total_notes': 5998}",Ludwig van Beethoven,"Sonata No. 24 in F-Sharp Major, Op. 78",2008/MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--2.midi
67.48,0.17,64.72,3957,160.17,248.17,64,9.9,218.95,0.25,11.04,Calm,"{'avg_pitch': np.float64(67.48), 'avg_duration': np.float64(0.17), 'avg_velocity': np.float64(64.72), 'pitch_variance': np.float64(160.17), 'velocity_variance': np.float64(248.17), 'pitch_range': np.int64(64), 'note_density': np.float64(9.9), 'tempo': np.float64(218.95), 'rhythm_std': np.float64(0.25), 'melodic_complexity': np.float64(11.04), 'total_notes': 3957}",Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78",2011/MIDI-Unprocessed_24_R1_2011_MID--AUDIO_R1-D9_09_Track09_wav.midi
67.35,0.25,62.86,2722,146.36,282.86,62,9.77,239.42,0.34,10.85,Calm,"{'avg_pitch': np.float64(67.35), 'avg_duration': np.float64(0.25), 'avg_velocity': np.float64(62.86), 'pitch_variance': np.float64(146.36), 'velocity_variance': np.float64(282.86), 'pitch_range': np.int64(62), 'note_density': np.float64(9.77), 'tempo': np.float64(239.42), 'rhythm_std': np.float64(0.34), 'melodic_complexity': np.float64(10.85), 'total_notes': 2722}",Ludwig van Beethoven,"Sonata No. 24 in F-sharp Major, Op. 78, First Movement",2008/MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--2.midi
64.13,0.26,60.76,2638,173.53,270.79,67,8.33,204.34,0.37,11.85,Calm,"{'avg_pitch': np.float64(64.13), 'avg_duration': np.float64(0.26), 'avg_velocity': np.float64(60.76), 'pitch_variance': np.float64(173.53), 'velocity_variance': np.float64(270.79), 'pitch_range': np.int64(67), 'note_density': np.float64(8.33), 'tempo': np.float64(204.34), 'rhythm_std': np.float64(0.37), 'melodic_complexity': np.float64(11.85), 'total_notes': 2638}",Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_02_Track02_wav.midi
66.0,0.19,63.7,4741,168.84,289.36,73,10.45,167.77,0.4,11.82,Calm,"{'avg_pitch': np.float64(66.0), 'avg_duration': np.float64(0.19), 'avg_velocity': np.float64(63.7), 'pitch_variance': np.float64(168.84), 'velocity_variance': np.float64(289.36), 'pitch_range': np.int64(73), 'note_density': np.float64(10.45), 'tempo': np.float64(167.77), 'rhythm_std': np.float64(0.4), 'melodic_complexity': np.float64(11.82), 'total_notes': 4741}",Ludwig van Beethoven,"Sonata No. 26 in 3-flat Major, Op. 81a (2nd & 3rd Movements)",2004/MIDI-Unprocessed_XP_09_R1_2004_01-02_ORIG_MID--AUDIO_09_R1_2004_03_Track03_wav.midi
